id,name,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,city,state,market,zipcode,property_type,room_type,accommodates1,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,calculated_host_listings_count,reviews_per_month
1136522,Spacious/Clean/walk U Village 05.5,3074414,Melissa,27-Jul-12,"Seattle, Washington, United States",80%,100%,f,Ravenna,34,34,t,t,"26th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,Apartment,Entire home/apt,6,1,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",115,100,70,1,$15.00 ,2,60,t,30,60,90,365,15,87,9,9,9,9,9,9,f,f,strict,f,34,0.5
4892529,Daylight basement,9207095,Grace,3-Oct-13,"Seattle, Washington, United States",86%,100%,f,Ravenna,8,8,t,t,"20th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,8,1,3,4,Real Bed,"{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",245,100,60,4,$10.00 ,1,1125,t,0,0,0,203,3,53,6,7,10,9,9,6,f,f,moderate,f,4,0.51
2420536,HOLIDAY DEAL- PRIVATE SPA - NEAR UW,12367587,Tom,18-Feb-14,"Seattle, Washington, United States",100%,100%,f,Ravenna,1,1,t,t,"15th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,150,50,2,$15.00 ,1,5,t,18,39,69,344,76,95,10,10,10,10,9,10,f,f,strict,f,1,3.63
6612940,Lovely Private Garden Apartment,34605512,Linda,30-May-15,"Seattle, Washington, United States",100%,N/A,f,Ravenna,1,1,t,t,"31st Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129,,,1,$0.00 ,2,1125,t,0,0,29,253,3,100,10,10,10,10,10,10,f,f,moderate,f,1,0.43
5471427,Seattle Greenlake Park,28379912,Daniel James,26-Feb-15,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,t,"17th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",28,295,25,1,$15.00 ,6,31,t,0,0,21,110,8,90,9,9,10,9,8,9,f,f,strict,f,4,0.96
8714974,Sunny room in cozy bungalow,1131945,Sophia,8-Sep-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,2,2,t,t,"Northeast 70th Street, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",49,185,10,1,$25.00 ,2,21,t,30,60,90,365,0,,,,,,,,f,f,strict,f,1,
8101791,Ravenna View Studio and Den Sunroom,23972943,Joy,20-Nov-14,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,f,"33rd Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,Apartment,Entire home/apt,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",110,,50,2,$15.00 ,3,1125,t,29,56,86,361,0,,,,,,,,f,f,strict,f,3,
6599960,Ravenna Retreat,33676845,Jesse,18-May-15,"Seattle, Washington, United States",67%,100%,f,Ravenna,1,1,t,t,"25th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",105,100,30,2,$15.00 ,2,14,t,6,32,62,337,13,91,10,9,10,10,9,9,f,f,moderate,f,1,1.95
8002965,Charming Home Near UW (Ravenna),25330374,Orla,29-Dec-14,"Seattle, Washington, United States",90%,100%,f,Ravenna,1,1,t,t,"26th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,1,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",38,,5,1,$0.00 ,2,1125,t,5,35,64,64,10,96,10,10,10,10,10,10,f,f,moderate,f,1,2.73
8715320,Adorable craftsman bungalow,1131945,Sophia,8-Sep-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,2,2,t,t,"Northeast 70th Street, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",130,600,45,2,$15.00 ,5,29,t,30,60,90,184,0,,,,,,,,f,f,strict,f,1,
9632775,NEWQuiet Bright Room U Village/UW 2,2911360,Ren,12-Jul-12,"Seattle, Washington, United States",100%,100%,f,Ravenna,11,11,t,f,"Northeast 52nd Street, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials}",39,100,45,1,$15.00 ,1,1125,t,2,32,62,337,1,80,,8,,4,,,f,f,moderate,f,11,1
5413564,Remodeled Craftsman House- Ravenna,28062101,John,20-Feb-15,"Seattle, Washington, United States",90%,100%,f,Ravenna,1,1,t,t,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Entire home/apt,4,2,2,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,150,50,0,$0.00 ,5,12,t,10,10,10,285,2,80,6,8,10,10,10,8,f,t,strict,f,1,1.43
5340242,New List Green Lake & Bryant/UW (4,3074414,Melissa,27-Jul-12,"Seattle, Washington, United States",80%,100%,f,Ravenna,34,34,t,t,"35th Avenue Northeast, Seattle, WA 98115, United States",Bryant,Seattle,WA,Seattle,98115,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",110,150,65,1,$15.00 ,3,1125,t,0,0,24,299,1,80,10,8,10,8,8,6,f,f,moderate,f,34,0.22
3676779,"Great Location, Private Apartment",12342766,Mardi,18-Feb-14,"Seattle, Washington, United States",100%,100%,f,University District,2,2,t,f,"20th Avenue Northeast, Seattle, WA 98105, United States",University District,Seattle,WA,Seattle,98105,House,Entire home/apt,4,1,1,4,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,,25,2,$10.00 ,3,365,t,14,32,50,291,50,94,10,10,10,10,10,10,f,t,flexible,f,1,2.86
9157232,Private rm in U-Dist,724729,Tania,20-Jun-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,t,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,1,2,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",50,,,1,$0.00 ,5,1125,t,30,60,90,365,1,80,8,8,8,10,6,8,f,f,flexible,f,4,0.61
4208555,Private Suite with Kitchenette,20442522,Allison And John,23-Aug-14,"Seattle, Washington, United States",100%,100%,t,Ravenna,1,1,t,t,"17th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",75,,10,2,$25.00 ,2,6,t,0,0,0,0,54,98,10,10,10,10,10,10,f,f,flexible,f,1,3.83
7026898,Garden View with Private Entrance,36474358,Robin,22-Jun-15,"Seattle, Washington, United States",100%,100%,t,Wedgewood,1,1,t,t,"27th Avenue Northeast, Seattle, WA 98115, United States",Wedgewood,Seattle,WA,Seattle,98115,House,Private room,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",85,250,,2,$20.00 ,2,14,t,30,60,81,149,16,98,10,10,10,10,9,10,f,f,flexible,f,1,2.53
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,1-Aug-14,"Seattle, Washington, United States",100%,100%,f,Ravenna,2,2,t,t,"Northeast 73rd Street, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Heating,Washer,Dryer,""Fire Extinguisher"",Essentials}",70,100,20,0,$0.00 ,1,1125,t,30,60,90,365,27,96,10,10,10,10,10,9,f,f,moderate,f,2,1.56
8091417,2 Bedroom Home in Ravenna,5791843,Ashley,5-Apr-13,"Seattle, Washington, United States",100%,100%,f,Ravenna,1,1,t,t,"25th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,4,1,2,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",95,,,1,$0.00 ,3,1125,t,0,0,0,103,0,,,,,,,,f,f,moderate,f,1,
8253758,Private Bed/Bath room North Seattle,43526078,Jeremy,6-Sep-15,US,N/A,N/A,f,Bryant,1,1,t,f,"35th Avenue Northeast, Seattle, WA 98105, United States",Bryant,Seattle,WA,Seattle,98105,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",50,,,1,$0.00 ,1,1125,t,0,0,0,0,0,,,,,,,,f,f,flexible,f,1,
3126153,"Master Suite, 800 sq ft",9207095,Grace,3-Oct-13,"Seattle, Washington, United States",86%,100%,f,Ravenna,8,8,t,t,"20th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Hot Tub"",""Indoor Fireplace"",Washer,Dryer,Essentials,Shampoo}",115,300,100,2,$20.00 ,1,1125,t,30,60,90,365,1,,,,,,,,f,f,strict,f,4,0.17
3434459,Elegant room near Uw and Children's,17309989,Ourania,26-Jun-14,"Seattle, Washington, United States",100%,100%,t,Ravenna,2,2,t,t,"28th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,1,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",45,250,15,1,$0.00 ,2,1125,t,13,33,54,321,5,96,10,10,10,10,10,9,f,t,moderate,f,2,0.96
7245586,Spacious private basemt rm in UDist,724729,Tania,20-Jun-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,t,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,2,2,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Laptop Friendly Workspace""}",60,150,10,2,$10.00 ,5,1125,t,17,47,77,352,2,60,6,4,4,7,9,7,f,f,moderate,f,4,0.41
5959816,UW/Seattle Lovely & Stylish 1 Bdrm,28772841,Linda,4-Mar-15,"Seattle, Washington, United States",90%,100%,t,Ravenna,1,1,t,t,"26th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",95,,,2,$25.00 ,2,1125,t,0,0,0,271,29,98,10,10,10,10,10,10,f,t,moderate,f,1,3.77
3852117,"Sweet ""Zen Loft"" Cabin  (No shower)",9453180,Lara,15-Oct-13,"Seattle, Washington, United States",100%,100%,f,Ravenna,1,1,t,t,"Northeast 70th Street, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,Other,Entire home/apt,3,0.5,0,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating}",39,,20,2,$20.00 ,1,1125,t,2,7,37,312,101,94,10,9,10,10,9,9,f,f,strict,f,1,6.86
7350992,Friendly Ravenna Guesthouse,17179567,Erin,24-Jun-14,"Seattle, Washington, United States",100%,100%,t,Ravenna,1,1,t,t,"16th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,Other,Entire home/apt,2,1,0,2,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",88,,20,2,$0.00 ,1,14,t,21,29,59,334,18,98,10,10,10,10,10,10,f,t,flexible,f,1,3.2
3812725,Bright & Lovely 3BD in Ravenna,1092756,Miesha,31-Aug-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,3,3,t,t,"28th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,8,3,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",175,200,100,6,$15.00 ,4,28,t,0,0,0,0,3,93,9,10,9,9,9,9,f,f,strict,f,3,0.19
4288801,Beautiful Ravenna hardwood UW suite,19292422,Claire,1-Aug-14,"Seattle, Washington, United States",100%,100%,f,Ravenna,2,2,t,t,"Northeast 73rd Street, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Fire Extinguisher"",Essentials}",80,100,20,2,$20.00 ,1,1125,t,28,32,62,337,6,90,10,10,9,10,9,10,f,f,moderate,f,2,0.45
5473498,Seattle UW Greenlake,28379912,Daniel James,26-Feb-15,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,t,"17th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",35,295,25,1,$15.00 ,6,31,t,5,35,65,154,9,93,10,8,10,10,10,10,f,f,strict,f,4,1.08
5057466,1910 Neoclassical in Ravenna,25041496,Eli,20-Dec-14,"Seattle, Washington, United States",100%,100%,t,Ravenna,1,1,t,t,"17th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Private room,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",84,,,2,$29.00 ,1,1125,t,29,59,88,363,31,98,10,10,10,10,10,10,f,t,flexible,f,1,3.56
1541705,Quiet wood flr Room U Village/UW 3,3074414,Melissa,27-Jul-12,"Seattle, Washington, United States",80%,100%,f,Ravenna,34,34,t,t,"Northeast 52nd Street, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",49,,40,1,$15.00 ,2,1125,t,30,60,90,365,14,80,9,8,8,9,9,9,f,f,moderate,f,34,0.49
7110923,Bright Remodeled Tudor in Ravenna,3787979,Cathy,7-Oct-12,"Seattle, Washington, United States",100%,100%,f,Ravenna,2,2,t,f,"25th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,Seattle,WA,Seattle,98115,House,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",196,350,90,6,$30.00 ,2,1125,t,2,32,56,88,10,98,10,10,10,10,10,10,f,t,strict,f,1,4.35
9067268,Multi-windowed spacious U-dist rm,724729,Tania,20-Jun-11,"Seattle, Washington, United States",100%,100%,f,Ravenna,4,4,t,t,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,Seattle,WA,Seattle,98105,House,Private room,2,2,1,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Lock on Bedroom Door"",""24-Hour Check-in"",""Laptop Friendly Workspace""}",55,,,1,$0.00 ,5,1125,t,14,32,61,61,0,,,,,,,,f,f,flexible,f,4,
2556794,West Seattle Guest House,8266794,Mike,19-Aug-13,"Seattle, Washington, United States",100%,N/A,f,Riverview,1,1,t,t,"21st Avenue Southwest, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,""Laptop Friendly Workspace""}",55,250,50,1,$0.00 ,2,60,t,30,57,57,119,4,100,10,10,10,10,10,10,f,f,moderate,f,1,0.34
6348159,Private room in a cohousing home,429330,Trudi,8-Mar-11,"Seattle, Washington, United States",N/A,N/A,f,Riverview,1,1,t,t,"18th Ave SW, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,House,Private room,2,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",60,200,,1,$0.00 ,2,5,t,30,60,89,89,4,100,10,10,10,10,10,10,f,f,moderate,f,1,0.52
5941598,Seattle quiet park in-city home!,30845951,Lisa,8-Apr-15,"Seattle, Washington, United States",N/A,N/A,f,Riverview,1,1,t,t,"12th Avenue Southwest, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,House,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",129,250,80,2,$10.00 ,2,1125,t,30,60,89,89,22,90,9,10,10,10,9,9,f,f,flexible,f,1,2.55
3206305,West Seattle Greenbelt Garden Oasis,6549712,"Dana, Jack And Nolan",24-May-13,"Seattle, Washington, United States",100%,N/A,t,Riverview,1,1,t,t,"21st Avenue Southwest, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",90,200,40,2,$10.00 ,1,1125,t,0,0,0,247,58,97,10,10,10,10,9,9,f,f,moderate,f,1,3.04
3531616,Cozy Private Bed/Bath in W Seattle,16835162,Esperanza & Leo,15-Jun-14,"Seattle, Washington, United States",100%,100%,t,Riverview,1,1,t,t,"17th Avenue Southwest, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",70,100,15,2,$0.00 ,2,1125,t,9,27,57,332,37,98,10,10,10,10,9,10,f,f,strict,f,1,2.06
3404700,Studio apartment- West Seattle,17170773,Adin & Lynda,23-Jun-14,"Seattle, Washington, United States",100%,100%,f,Riverview,1,1,t,t,"Southwest Webster Street, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,Apartment,Entire home/apt,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",65,200,25,2,$0.00 ,2,1125,t,22,52,82,357,55,96,10,10,10,10,9,10,f,f,moderate,f,1,3.04
533443,Max's West Seattle Hideaway,2370749,Tom,14-May-12,"Seattle, Washington, United States",100%,100%,t,Riverview,1,1,t,t,"15th Ave SW, Seattle, WA 98106, United States",Riverview,Seattle,WA,Seattle,98106,House,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",55,,,1,$5.00 ,1,90,t,30,60,89,89,204,97,10,10,10,10,9,10,f,f,moderate,f,1,4.74
6214517,Chic 1 Bed with Fantastic Lake View,9555983,Dennis,21-Oct-13,"Seattle, Washington, United States",80%,100%,f,Portage Bay,2,2,t,t,"Fuhrman Avenue East, Seattle, WA 98102, United States",Portage Bay,Seattle,WA,Seattle,98102,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",120,500,80,1,$0.00 ,2,1125,t,30,60,80,170,22,95,9,10,10,10,10,10,f,f,moderate,f,2,3.25
